caseid,task,start_timestamp,end_timestamp,resource
10,W_Call_missing_information,2022-07-06 08:12:15.932,2022-07-06 08:23:50.22,SYSTEM
18,W_Complete_preaccepted_appl,2022-07-06 08:12:17.437,2022-07-06 08:26:14.445,SYSTEM
15,O_CREATED,2022-07-06 07:22:27.973,2022-07-06 08:27:48.644,SYSTEM
10,O_ACCEPTED,2022-07-06 08:23:50.22,2022-07-06 08:28:57.814,SYSTEM
20,A_PARTLYSUBMITTED,2022-07-06 08:02:32.367,2022-07-06 08:31:40.127,SYSTEM
4,W_Assess_application,2022-07-06 08:23:48.586,2022-07-06 08:39:33.509,SYSTEM
19,A_PARTLYSUBMITTED,2022-07-06 07:55:35.446,2022-07-06 08:40:35.397,SYSTEM
17,A_PREACCEPTED,2022-07-06 07:23:02.009,2022-07-06 08:46:00.969,SYSTEM
6,A_REGISTERED,2022-07-06 05:31:21.366,2022-07-06 08:48:18.253,SYSTEM
21,A_PARTLYSUBMITTED,2022-07-06 07:46:17.275,2022-07-06 08:48:27.04,SYSTEM
18,A_ACCEPTED,2022-07-06 08:26:14.445,2022-07-06 08:49:43.771,SYSTEM
18,A_FINALIZED,2022-07-06 08:49:43.771,2022-07-06 08:49:50.339,SYSTEM
12,O_CREATED,2022-07-06 08:21:32.085,2022-07-06 08:49:50.551,SYSTEM
18,O_SELECTED,2022-07-06 08:49:50.339,2022-07-06 08:52:11.839,SYSTEM
10,A_APPROVED,2022-07-06 08:28:57.814,2022-07-06 08:52:11.841,SYSTEM
16,O_SELECTED,2022-07-06 08:09:55.203,2022-07-06 08:58:14.689,SYSTEM
17,W_Complete_preaccepted_appl,2022-07-06 08:46:00.969,2022-07-06 09:02:00.821,SYSTEM
16,O_CREATED,2022-07-06 08:58:14.689,2022-07-06 09:02:41.642,SYSTEM
10,A_REGISTERED,2022-07-06 08:52:11.841,2022-07-06 09:03:17.064,SYSTEM
4,W_Call_missing_information,2022-07-06 08:39:33.509,2022-07-06 09:09:41.736,SYSTEM
15,O_SENT,2022-07-06 08:27:48.644,2022-07-06 09:10:05.757,SYSTEM
10,A_ACTIVATED,2022-07-06 09:03:17.064,2022-07-06 09:10:42.293,SYSTEM
10,End,2022-07-06 09:10:42.293,2022-07-06 09:10:42.293,SYSTEM
17,A_ACCEPTED,2022-07-06 09:02:00.821,2022-07-06 09:12:04.812,SYSTEM
15,W_Call_after_offer,2022-07-06 09:10:05.757,2022-07-06 09:15:46.121,SYSTEM
15,O_SENT_BACK,2022-07-06 09:15:46.121,2022-07-06 09:19:36.017,SYSTEM
9,A_ACTIVATED,2022-07-06 05:25:14.657,2022-07-06 09:20:58.887,SYSTEM
9,End,2022-07-06 09:20:58.887,2022-07-06 09:20:58.887,SYSTEM
8,A_APPROVED,2022-07-06 08:11:56.169,2022-07-06 09:21:35.568,SYSTEM
20,W_Fix_incomplete_submission,2022-07-06 08:31:40.127,2022-07-06 09:27:53.653,SYSTEM
20,A_PREACCEPTED,2022-07-06 09:27:53.653,2022-07-06 09:30:20.527,SYSTEM
21,W_Fix_incomplete_submission,2022-07-06 08:48:27.04,2022-07-06 09:33:19.139,SYSTEM
18,O_CREATED,2022-07-06 08:52:11.839,2022-07-06 09:33:59.517,SYSTEM
15,W_Assess_application,2022-07-06 09:19:36.017,2022-07-06 09:35:19.869,SYSTEM
20,W_Complete_preaccepted_appl,2022-07-06 09:30:20.527,2022-07-06 09:37:58.931,SYSTEM
11,A_ACTIVATED,2022-07-06 08:21:34.897,2022-07-06 09:38:15.598,SYSTEM
11,End,2022-07-06 09:38:15.598,2022-07-06 09:38:15.598,SYSTEM
20,A_ACCEPTED,2022-07-06 09:37:58.931,2022-07-06 09:38:27.927,SYSTEM
6,A_ACTIVATED,2022-07-06 08:48:18.253,2022-07-06 09:39:02.504,SYSTEM
6,End,2022-07-06 09:39:02.504,2022-07-06 09:39:02.504,SYSTEM
16,O_SENT,2022-07-06 09:02:41.642,2022-07-06 09:43:15.624,SYSTEM
19,W_Fix_incomplete_submission,2022-07-06 08:40:35.397,2022-07-06 09:43:45.29,SYSTEM
19,A_PREACCEPTED,2022-07-06 09:43:45.29,2022-07-06 09:44:14.356,SYSTEM
15,W_Call_missing_information,2022-07-06 09:35:19.869,2022-07-06 09:46:11.005,SYSTEM
16,W_Call_after_offer,2022-07-06 09:43:15.624,2022-07-06 09:48:50.381,SYSTEM
16,O_SENT_BACK,2022-07-06 09:48:50.381,2022-07-06 09:52:35.612,SYSTEM
22,Start,2022-07-06 09:56:50.992,2022-07-06 09:56:50.992,SYSTEM
4,O_ACCEPTED,2022-07-06 09:09:41.736,2022-07-06 09:58:41.28,SYSTEM
23,Start,2022-07-06 10:03:20.144,2022-07-06 10:03:20.144,SYSTEM
8,A_REGISTERED,2022-07-06 09:21:35.568,2022-07-06 10:05:30.552,SYSTEM
19,W_Complete_preaccepted_appl,2022-07-06 09:44:14.356,2022-07-06 10:07:18.358,SYSTEM
19,A_ACCEPTED,2022-07-06 10:07:18.358,2022-07-06 10:10:57.664,SYSTEM
24,Start,2022-07-06 10:11:28.021,2022-07-06 10:11:28.021,SYSTEM
4,A_APPROVED,2022-07-06 09:58:41.28,2022-07-06 10:13:14.685,SYSTEM
23,A_SUBMITTED,2022-07-06 10:03:20.144,2022-07-06 10:14:07.389,SYSTEM
19,A_FINALIZED,2022-07-06 10:10:57.664,2022-07-06 10:14:58.004,SYSTEM
17,A_FINALIZED,2022-07-06 09:12:04.812,2022-07-06 10:28:40.969,SYSTEM
15,O_ACCEPTED,2022-07-06 09:46:11.005,2022-07-06 10:35:35.098,SYSTEM
3,A_APPROVED,2022-07-06 02:02:35.361,2022-07-06 10:38:17.362,SYSTEM
25,Start,2022-07-06 10:44:04.129,2022-07-06 10:44:04.129,SYSTEM
13,A_ACTIVATED,2022-07-06 08:19:48.659,2022-07-06 10:46:22.975,SYSTEM
13,End,2022-07-06 10:46:22.975,2022-07-06 10:46:22.975,SYSTEM
12,O_SENT,2022-07-06 08:49:50.551,2022-07-06 10:47:30.643,SYSTEM
15,A_APPROVED,2022-07-06 10:35:35.098,2022-07-06 10:56:16.883,SYSTEM
19,O_SELECTED,2022-07-06 10:14:58.004,2022-07-06 11:01:30.551,SYSTEM
23,A_PARTLYSUBMITTED,2022-07-06 10:14:07.389,2022-07-06 11:07:23.839,SYSTEM
4,A_REGISTERED,2022-07-06 10:13:14.685,2022-07-06 11:09:28.382,SYSTEM
19,O_CREATED,2022-07-06 11:01:30.551,2022-07-06 11:13:12.524,SYSTEM
17,O_SELECTED,2022-07-06 10:28:40.969,2022-07-06 11:14:34.018,SYSTEM
12,W_Call_after_offer,2022-07-06 10:47:30.643,2022-07-06 11:15:16.252,SYSTEM
20,A_FINALIZED,2022-07-06 09:38:27.927,2022-07-06 11:19:09.987,SYSTEM
16,W_Assess_application,2022-07-06 09:52:35.612,2022-07-06 11:20:59.065,SYSTEM
16,W_Call_missing_information,2022-07-06 11:20:59.065,2022-07-06 11:24:40.532,SYSTEM
21,A_PREACCEPTED,2022-07-06 09:33:19.139,2022-07-06 11:27:54.443,SYSTEM
20,O_SELECTED,2022-07-06 11:19:09.987,2022-07-06 11:29:13.418,SYSTEM
20,O_CREATED,2022-07-06 11:29:13.418,2022-07-06 11:32:14.837,SYSTEM
3,A_REGISTERED,2022-07-06 10:38:17.362,2022-07-06 11:33:18.049,SYSTEM
20,O_SENT,2022-07-06 11:32:14.837,2022-07-06 11:37:30.207,SYSTEM
12,O_SENT_BACK,2022-07-06 11:15:16.252,2022-07-06 11:40:35.746,SYSTEM
8,A_ACTIVATED,2022-07-06 10:05:30.552,2022-07-06 11:41:50.041,SYSTEM
8,End,2022-07-06 11:41:50.041,2022-07-06 11:41:50.041,SYSTEM
17,O_CREATED,2022-07-06 11:14:34.018,2022-07-06 11:43:04.188,SYSTEM
20,W_Call_after_offer,2022-07-06 11:37:30.207,2022-07-06 11:43:37.943,SYSTEM
12,W_Assess_application,2022-07-06 11:40:35.746,2022-07-06 11:46:15.567,SYSTEM
20,O_SENT_BACK,2022-07-06 11:43:37.943,2022-07-06 11:46:52.306,SYSTEM
12,W_Call_missing_information,2022-07-06 11:46:15.567,2022-07-06 11:48:48.587,SYSTEM
16,O_ACCEPTED,2022-07-06 11:24:40.532,2022-07-06 11:55:59.521,SYSTEM
23,W_Fix_incomplete_submission,2022-07-06 11:07:23.839,2022-07-06 11:57:11.365,SYSTEM
20,W_Assess_application,2022-07-06 11:46:52.306,2022-07-06 11:58:06.281,SYSTEM
20,W_Call_missing_information,2022-07-06 11:58:06.281,2022-07-06 12:06:24.233,SYSTEM
17,O_SENT,2022-07-06 11:43:04.188,2022-07-06 12:07:12.774,SYSTEM
26,Start,2022-07-06 12:08:59.377,2022-07-06 12:08:59.377,SYSTEM
24,A_SUBMITTED,2022-07-06 10:11:28.021,2022-07-06 12:09:37.688,SYSTEM
24,A_PARTLYSUBMITTED,2022-07-06 12:09:37.688,2022-07-06 12:13:40.968,SYSTEM
23,A_PREACCEPTED,2022-07-06 11:57:11.365,2022-07-06 12:14:07.447,SYSTEM
24,W_Fix_incomplete_submission,2022-07-06 12:13:40.968,2022-07-06 12:17:09.967,SYSTEM
12,O_ACCEPTED,2022-07-06 11:48:48.587,2022-07-06 12:20:43.771,SYSTEM
3,A_ACTIVATED,2022-07-06 11:33:18.049,2022-07-06 12:34:31.358,SYSTEM
3,End,2022-07-06 12:34:31.358,2022-07-06 12:34:31.358,SYSTEM
24,A_PREACCEPTED,2022-07-06 12:17:09.967,2022-07-06 12:39:37.406,SYSTEM
12,A_APPROVED,2022-07-06 12:20:43.771,2022-07-06 12:41:39.083,SYSTEM
23,W_Complete_preaccepted_appl,2022-07-06 12:14:07.447,2022-07-06 12:42:53.268,SYSTEM
20,O_ACCEPTED,2022-07-06 12:06:24.233,2022-07-06 12:43:16.395,SYSTEM
23,A_ACCEPTED,2022-07-06 12:42:53.268,2022-07-06 12:45:47.403,SYSTEM
21,W_Complete_preaccepted_appl,2022-07-06 11:27:54.443,2022-07-06 12:46:59.766,SYSTEM
21,A_ACCEPTED,2022-07-06 12:46:59.766,2022-07-06 12:48:04.143,SYSTEM
20,A_APPROVED,2022-07-06 12:43:16.395,2022-07-06 12:48:16.282,SYSTEM
19,O_SENT,2022-07-06 11:13:12.524,2022-07-06 12:49:52.066,SYSTEM
24,W_Complete_preaccepted_appl,2022-07-06 12:39:37.406,2022-07-06 12:49:55.834,SYSTEM
19,W_Call_after_offer,2022-07-06 12:49:52.066,2022-07-06 12:50:31.377,SYSTEM
27,Start,2022-07-06 12:51:18.139,2022-07-06 12:51:18.139,SYSTEM
23,A_FINALIZED,2022-07-06 12:45:47.403,2022-07-06 12:52:59.009,SYSTEM
18,O_SENT,2022-07-06 09:33:59.517,2022-07-06 13:01:07.752,SYSTEM
28,Start,2022-07-06 13:02:00.681,2022-07-06 13:02:00.681,SYSTEM
28,A_SUBMITTED,2022-07-06 13:02:00.681,2022-07-06 13:02:13.615,SYSTEM
17,W_Call_after_offer,2022-07-06 12:07:12.774,2022-07-06 13:05:06.094,SYSTEM
28,A_PARTLYSUBMITTED,2022-07-06 13:02:13.615,2022-07-06 13:06:09.051,SYSTEM
19,O_SENT_BACK,2022-07-06 12:50:31.377,2022-07-06 13:11:22.307,SYSTEM
12,A_REGISTERED,2022-07-06 12:41:39.083,2022-07-06 13:11:53.461,SYSTEM
19,W_Assess_application,2022-07-06 13:11:22.307,2022-07-06 13:12:17.656,SYSTEM
24,A_ACCEPTED,2022-07-06 12:49:55.834,2022-07-06 13:12:24.785,SYSTEM
25,A_SUBMITTED,2022-07-06 10:44:04.129,2022-07-06 13:13:52.56,SYSTEM
22,A_SUBMITTED,2022-07-06 09:56:50.992,2022-07-06 13:15:20.331,SYSTEM
21,A_FINALIZED,2022-07-06 12:48:04.143,2022-07-06 13:17:24.296,SYSTEM
23,O_SELECTED,2022-07-06 12:52:59.009,2022-07-06 13:17:24.684,SYSTEM
19,W_Call_missing_information,2022-07-06 13:12:17.656,2022-07-06 13:18:23.131,SYSTEM
28,W_Fix_incomplete_submission,2022-07-06 13:06:09.051,2022-07-06 13:21:54.445,SYSTEM
16,A_APPROVED,2022-07-06 11:55:59.521,2022-07-06 13:25:52.477,SYSTEM
23,O_CREATED,2022-07-06 13:17:24.684,2022-07-06 13:27:40.355,SYSTEM
17,O_SENT_BACK,2022-07-06 13:05:06.094,2022-07-06 13:31:31.782,SYSTEM
21,O_SELECTED,2022-07-06 13:17:24.296,2022-07-06 13:33:07.644,SYSTEM
18,W_Call_after_offer,2022-07-06 13:01:07.752,2022-07-06 13:35:48.609,SYSTEM
17,W_Assess_application,2022-07-06 13:31:31.782,2022-07-06 13:37:51.087,SYSTEM
21,O_CREATED,2022-07-06 13:33:07.644,2022-07-06 13:39:28.874,SYSTEM
18,O_SENT_BACK,2022-07-06 13:35:48.609,2022-07-06 13:43:09.545,SYSTEM
22,A_PARTLYSUBMITTED,2022-07-06 13:15:20.331,2022-07-06 13:43:45.462,SYSTEM
12,A_ACTIVATED,2022-07-06 13:11:53.461,2022-07-06 13:44:16.807,SYSTEM
12,End,2022-07-06 13:44:16.807,2022-07-06 13:44:16.807,SYSTEM
26,A_SUBMITTED,2022-07-06 12:08:59.377,2022-07-06 13:44:20.681,SYSTEM
18,W_Assess_application,2022-07-06 13:43:09.545,2022-07-06 13:44:24.361,SYSTEM
19,O_ACCEPTED,2022-07-06 13:18:23.131,2022-07-06 13:46:54.538,SYSTEM
20,A_REGISTERED,2022-07-06 12:48:16.282,2022-07-06 13:54:01.065,SYSTEM
28,A_PREACCEPTED,2022-07-06 13:21:54.445,2022-07-06 13:57:51.795,SYSTEM
21,O_SENT,2022-07-06 13:39:28.874,2022-07-06 13:58:14.612,SYSTEM
22,W_Fix_incomplete_submission,2022-07-06 13:43:45.462,2022-07-06 14:02:40.842,SYSTEM
20,A_ACTIVATED,2022-07-06 13:54:01.065,2022-07-06 14:06:24.371,SYSTEM
20,End,2022-07-06 14:06:24.371,2022-07-06 14:06:24.371,SYSTEM
4,A_ACTIVATED,2022-07-06 11:09:28.382,2022-07-06 14:09:53.529,SYSTEM
4,End,2022-07-06 14:09:53.529,2022-07-06 14:09:53.529,SYSTEM
27,A_SUBMITTED,2022-07-06 12:51:18.139,2022-07-06 14:10:02.867,SYSTEM
26,A_PARTLYSUBMITTED,2022-07-06 13:44:20.681,2022-07-06 14:11:53.122,SYSTEM
28,W_Complete_preaccepted_appl,2022-07-06 13:57:51.795,2022-07-06 14:17:16.258,SYSTEM
22,A_PREACCEPTED,2022-07-06 14:02:40.842,2022-07-06 14:21:05.477,SYSTEM
17,W_Call_missing_information,2022-07-06 13:37:51.087,2022-07-06 14:21:49.624,SYSTEM
21,W_Call_after_offer,2022-07-06 13:58:14.612,2022-07-06 14:22:03.453,SYSTEM
26,W_Fix_incomplete_submission,2022-07-06 14:11:53.122,2022-07-06 14:22:28.087,SYSTEM
28,A_ACCEPTED,2022-07-06 14:17:16.258,2022-07-06 14:23:15.536,SYSTEM
15,A_REGISTERED,2022-07-06 10:56:16.883,2022-07-06 14:25:54.741,SYSTEM
26,A_PREACCEPTED,2022-07-06 14:22:28.087,2022-07-06 14:26:21.909,SYSTEM
27,A_PARTLYSUBMITTED,2022-07-06 14:10:02.867,2022-07-06 14:27:02.865,SYSTEM
26,W_Complete_preaccepted_appl,2022-07-06 14:26:21.909,2022-07-06 14:33:56.322,SYSTEM
22,W_Complete_preaccepted_appl,2022-07-06 14:21:05.477,2022-07-06 14:37:16.437,SYSTEM
26,A_ACCEPTED,2022-07-06 14:33:56.322,2022-07-06 14:41:25.885,SYSTEM
16,A_REGISTERED,2022-07-06 13:25:52.477,2022-07-06 14:42:45.004,SYSTEM
18,W_Call_missing_information,2022-07-06 13:44:24.361,2022-07-06 14:48:43.075,SYSTEM
18,O_ACCEPTED,2022-07-06 14:48:43.075,2022-07-06 14:52:04.146,SYSTEM
28,A_FINALIZED,2022-07-06 14:23:15.536,2022-07-06 14:52:10.663,SYSTEM
22,A_ACCEPTED,2022-07-06 14:37:16.437,2022-07-06 14:52:33.952,SYSTEM
18,A_APPROVED,2022-07-06 14:52:04.146,2022-07-06 14:53:30.591,SYSTEM
29,Start,2022-07-06 14:56:15.757,2022-07-06 14:56:15.757,SYSTEM
23,O_SENT,2022-07-06 13:27:40.355,2022-07-06 14:56:39.733,SYSTEM
24,A_FINALIZED,2022-07-06 13:12:24.785,2022-07-06 14:57:40.693,SYSTEM
24,O_SELECTED,2022-07-06 14:57:40.693,2022-07-06 15:00:04.566,SYSTEM
24,O_CREATED,2022-07-06 15:00:04.566,2022-07-06 15:02:07.195,SYSTEM
22,A_FINALIZED,2022-07-06 14:52:33.952,2022-07-06 15:03:13.558,SYSTEM
22,O_SELECTED,2022-07-06 15:03:13.558,2022-07-06 15:03:59.921,SYSTEM
21,O_SENT_BACK,2022-07-06 14:22:03.453,2022-07-06 15:04:30.618,SYSTEM
27,W_Fix_incomplete_submission,2022-07-06 14:27:02.865,2022-07-06 15:07:05.474,SYSTEM
17,O_ACCEPTED,2022-07-06 14:21:49.624,2022-07-06 15:08:07.476,SYSTEM
19,A_APPROVED,2022-07-06 13:46:54.538,2022-07-06 15:08:58.393,SYSTEM
26,A_FINALIZED,2022-07-06 14:41:25.885,2022-07-06 15:14:19.545,SYSTEM
27,A_PREACCEPTED,2022-07-06 15:07:05.474,2022-07-06 15:17:50.261,SYSTEM
28,O_SELECTED,2022-07-06 14:52:10.663,2022-07-06 15:18:13.608,SYSTEM
27,W_Complete_preaccepted_appl,2022-07-06 15:17:50.261,2022-07-06 15:18:36.104,SYSTEM
21,W_Assess_application,2022-07-06 15:04:30.618,2022-07-06 15:19:28.788,SYSTEM
26,O_SELECTED,2022-07-06 15:14:19.545,2022-07-06 15:20:40.405,SYSTEM
23,W_Call_after_offer,2022-07-06 14:56:39.733,2022-07-06 15:22:27.647,SYSTEM
26,O_CREATED,2022-07-06 15:20:40.405,2022-07-06 15:24:04.233,SYSTEM
27,A_ACCEPTED,2022-07-06 15:18:36.104,2022-07-06 15:28:36.793,SYSTEM
28,O_CREATED,2022-07-06 15:18:13.608,2022-07-06 15:29:19.338,SYSTEM
23,O_SENT_BACK,2022-07-06 15:22:27.647,2022-07-06 15:30:16.699,SYSTEM
19,A_REGISTERED,2022-07-06 15:08:58.393,2022-07-06 15:30:54.244,SYSTEM
25,A_PARTLYSUBMITTED,2022-07-06 13:13:52.56,2022-07-06 15:33:05.573,SYSTEM
27,A_FINALIZED,2022-07-06 15:28:36.793,2022-07-06 15:36:37.097,SYSTEM
15,A_ACTIVATED,2022-07-06 14:25:54.741,2022-07-06 15:45:17.643,SYSTEM
15,End,2022-07-06 15:45:17.643,2022-07-06 15:45:17.643,SYSTEM
22,O_CREATED,2022-07-06 15:03:59.921,2022-07-06 15:50:43.786,SYSTEM
29,A_SUBMITTED,2022-07-06 14:56:15.757,2022-07-06 15:51:54.921,SYSTEM
27,O_SELECTED,2022-07-06 15:36:37.097,2022-07-06 15:54:01.277,SYSTEM
23,W_Assess_application,2022-07-06 15:30:16.699,2022-07-06 15:58:52.015,SYSTEM
28,O_SENT,2022-07-06 15:29:19.338,2022-07-06 15:59:20.771,SYSTEM
23,W_Call_missing_information,2022-07-06 15:58:52.015,2022-07-06 15:59:43.074,SYSTEM
18,A_REGISTERED,2022-07-06 14:53:30.591,2022-07-06 16:03:01.026,SYSTEM
16,A_ACTIVATED,2022-07-06 14:42:45.004,2022-07-06 16:03:09.092,SYSTEM
16,End,2022-07-06 16:03:09.092,2022-07-06 16:03:09.092,SYSTEM
28,W_Call_after_offer,2022-07-06 15:59:20.771,2022-07-06 16:03:55.17,SYSTEM
18,A_ACTIVATED,2022-07-06 16:03:01.026,2022-07-06 16:08:54.487,SYSTEM
18,End,2022-07-06 16:08:54.487,2022-07-06 16:08:54.487,SYSTEM
24,O_SENT,2022-07-06 15:02:07.195,2022-07-06 16:11:39.845,SYSTEM
28,O_SENT_BACK,2022-07-06 16:03:55.17,2022-07-06 16:14:37.073,SYSTEM
24,W_Call_after_offer,2022-07-06 16:11:39.845,2022-07-06 16:16:17.501,SYSTEM
25,W_Fix_incomplete_submission,2022-07-06 15:33:05.573,2022-07-06 16:17:34.887,SYSTEM
24,O_SENT_BACK,2022-07-06 16:16:17.501,2022-07-06 16:19:21.12,SYSTEM
17,A_APPROVED,2022-07-06 15:08:07.476,2022-07-06 16:26:46.054,SYSTEM
21,W_Call_missing_information,2022-07-06 15:19:28.788,2022-07-06 16:29:30.695,SYSTEM
26,O_SENT,2022-07-06 15:24:04.233,2022-07-06 16:45:19.149,SYSTEM
19,A_ACTIVATED,2022-07-06 15:30:54.244,2022-07-06 16:47:52.291,SYSTEM
19,End,2022-07-06 16:47:52.291,2022-07-06 16:47:52.291,SYSTEM
25,A_PREACCEPTED,2022-07-06 16:17:34.887,2022-07-06 16:48:33.917,SYSTEM
29,A_PARTLYSUBMITTED,2022-07-06 15:51:54.921,2022-07-06 16:53:35.767,SYSTEM
22,O_SENT,2022-07-06 15:50:43.786,2022-07-06 16:56:25.577,SYSTEM
25,W_Complete_preaccepted_appl,2022-07-06 16:48:33.917,2022-07-06 16:56:37.741,SYSTEM
29,W_Fix_incomplete_submission,2022-07-06 16:53:35.767,2022-07-06 16:57:38.793,SYSTEM
17,A_REGISTERED,2022-07-06 16:26:46.054,2022-07-06 16:58:21.415,SYSTEM
22,W_Call_after_offer,2022-07-06 16:56:25.577,2022-07-06 16:58:54.56,SYSTEM
26,W_Call_after_offer,2022-07-06 16:45:19.149,2022-07-06 16:59:49.118,SYSTEM
27,O_CREATED,2022-07-06 15:54:01.277,2022-07-06 17:00:09.683,SYSTEM
24,W_Assess_application,2022-07-06 16:19:21.12,2022-07-06 17:02:13.325,SYSTEM
25,A_ACCEPTED,2022-07-06 16:56:37.741,2022-07-06 17:02:30.492,SYSTEM
25,A_FINALIZED,2022-07-06 17:02:30.492,2022-07-06 17:06:25.951,SYSTEM
24,W_Call_missing_information,2022-07-06 17:02:13.325,2022-07-06 17:06:40.621,SYSTEM
28,W_Assess_application,2022-07-06 16:14:37.073,2022-07-06 17:06:47.903,SYSTEM
28,W_Call_missing_information,2022-07-06 17:06:47.903,2022-07-06 17:07:13.168,SYSTEM
25,O_SELECTED,2022-07-06 17:06:25.951,2022-07-06 17:09:32.73,SYSTEM
30,Start,2022-07-06 17:10:39.974,2022-07-06 17:10:39.974,SYSTEM
25,O_CREATED,2022-07-06 17:09:32.73,2022-07-06 17:12:17.88,SYSTEM
26,O_SENT_BACK,2022-07-06 16:59:49.118,2022-07-06 17:13:42.531,SYSTEM
22,O_SENT_BACK,2022-07-06 16:58:54.56,2022-07-06 17:18:31.955,SYSTEM
29,A_PREACCEPTED,2022-07-06 16:57:38.793,2022-07-06 17:29:39.506,SYSTEM
27,O_SENT,2022-07-06 17:00:09.683,2022-07-06 17:37:39.976,SYSTEM
17,A_ACTIVATED,2022-07-06 16:58:21.415,2022-07-06 17:39:17.364,SYSTEM
17,End,2022-07-06 17:39:17.364,2022-07-06 17:39:17.364,SYSTEM
30,A_SUBMITTED,2022-07-06 17:10:39.974,2022-07-06 17:45:42.491,SYSTEM
22,W_Assess_application,2022-07-06 17:18:31.955,2022-07-06 17:53:20.034,SYSTEM
27,W_Call_after_offer,2022-07-06 17:37:39.976,2022-07-06 17:57:02.847,SYSTEM
22,W_Call_missing_information,2022-07-06 17:53:20.034,2022-07-06 17:58:54.292,SYSTEM
26,W_Assess_application,2022-07-06 17:13:42.531,2022-07-06 18:12:50.391,SYSTEM
31,Start,2022-07-06 18:14:04.056,2022-07-06 18:14:04.056,SYSTEM
27,O_SENT_BACK,2022-07-06 17:57:02.847,2022-07-06 18:16:25.2,SYSTEM
22,O_ACCEPTED,2022-07-06 17:58:54.292,2022-07-06 18:17:21.468,SYSTEM
32,Start,2022-07-06 18:26:00.919,2022-07-06 18:26:00.919,SYSTEM
26,W_Call_missing_information,2022-07-06 18:12:50.391,2022-07-06 18:30:53.192,SYSTEM
23,O_ACCEPTED,2022-07-06 15:59:43.074,2022-07-06 18:33:42.977,SYSTEM
21,O_ACCEPTED,2022-07-06 16:29:30.695,2022-07-06 18:42:51.468,SYSTEM
32,A_SUBMITTED,2022-07-06 18:26:00.919,2022-07-06 18:46:14.482,SYSTEM
27,W_Assess_application,2022-07-06 18:16:25.2,2022-07-06 18:46:55.843,SYSTEM
32,A_PARTLYSUBMITTED,2022-07-06 18:46:14.482,2022-07-06 18:50:40.052,SYSTEM
22,A_APPROVED,2022-07-06 18:17:21.468,2022-07-06 18:51:36.123,SYSTEM
31,A_SUBMITTED,2022-07-06 18:14:04.056,2022-07-06 18:52:05.656,SYSTEM
27,W_Call_missing_information,2022-07-06 18:46:55.843,2022-07-06 18:56:12.359,SYSTEM
24,O_ACCEPTED,2022-07-06 17:06:40.621,2022-07-06 18:58:06.744,SYSTEM
25,O_SENT,2022-07-06 17:12:17.88,2022-07-06 19:04:19.332,SYSTEM
32,W_Fix_incomplete_submission,2022-07-06 18:50:40.052,2022-07-06 19:05:11.722,SYSTEM
21,A_APPROVED,2022-07-06 18:42:51.468,2022-07-06 19:05:50.434,SYSTEM
30,A_PARTLYSUBMITTED,2022-07-06 17:45:42.491,2022-07-06 19:07:24.637,SYSTEM
25,W_Call_after_offer,2022-07-06 19:04:19.332,2022-07-06 19:12:56.443,SYSTEM
33,Start,2022-07-06 19:14:00.559,2022-07-06 19:14:00.559,SYSTEM
29,W_Complete_preaccepted_appl,2022-07-06 17:29:39.506,2022-07-06 19:15:05.532,SYSTEM
32,A_PREACCEPTED,2022-07-06 19:05:11.722,2022-07-06 19:17:51.848,SYSTEM
30,W_Fix_incomplete_submission,2022-07-06 19:07:24.637,2022-07-06 19:24:32.0,SYSTEM
31,A_PARTLYSUBMITTED,2022-07-06 18:52:05.656,2022-07-06 19:26:15.645,SYSTEM
21,A_REGISTERED,2022-07-06 19:05:50.434,2022-07-06 19:30:21.674,SYSTEM
29,A_ACCEPTED,2022-07-06 19:15:05.532,2022-07-06 19:33:23.366,SYSTEM
31,W_Fix_incomplete_submission,2022-07-06 19:26:15.645,2022-07-06 19:33:36.575,SYSTEM
23,A_APPROVED,2022-07-06 18:33:42.977,2022-07-06 19:34:51.784,SYSTEM
27,O_ACCEPTED,2022-07-06 18:56:12.359,2022-07-06 19:35:49.976,SYSTEM
24,A_APPROVED,2022-07-06 18:58:06.744,2022-07-06 19:36:48.816,SYSTEM
28,O_ACCEPTED,2022-07-06 17:07:13.168,2022-07-06 19:42:43.485,SYSTEM
27,A_APPROVED,2022-07-06 19:35:49.976,2022-07-06 19:43:46.858,SYSTEM
32,W_Complete_preaccepted_appl,2022-07-06 19:17:51.848,2022-07-06 19:59:57.428,SYSTEM
32,A_ACCEPTED,2022-07-06 19:59:57.428,2022-07-06 20:02:31.893,SYSTEM
22,A_REGISTERED,2022-07-06 18:51:36.123,2022-07-06 20:04:18.465,SYSTEM
28,A_APPROVED,2022-07-06 19:42:43.485,2022-07-06 20:06:00.957,SYSTEM
25,O_SENT_BACK,2022-07-06 19:12:56.443,2022-07-06 20:08:54.102,SYSTEM
22,A_ACTIVATED,2022-07-06 20:04:18.465,2022-07-06 20:10:30.037,SYSTEM
22,End,2022-07-06 20:10:30.037,2022-07-06 20:10:30.037,SYSTEM
23,A_REGISTERED,2022-07-06 19:34:51.784,2022-07-06 20:16:35.551,SYSTEM
32,A_FINALIZED,2022-07-06 20:02:31.893,2022-07-06 20:17:48.932,SYSTEM
23,A_ACTIVATED,2022-07-06 20:16:35.551,2022-07-06 20:19:22.825,SYSTEM
23,End,2022-07-06 20:19:22.825,2022-07-06 20:19:22.825,SYSTEM
